ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Blue[130],Forward Armor,"When this ship is attacked: 15.0% chance to deploy a stationary, forward-facing shield that can block up to 12 shells. Shield lasts for 5s (15s).
Shells blocked are those fired by Vanguard ships, not Salvos from Main ships.",Norfolk,,,
Blue[131],Framework of Logic - Arizona,[Operation Siren] When fighting humanoid Siren fleets or Boss fleets: decreases this ship's DMG taken by 3% (8%).,Arizona META,,,
Blue[132],Framework of Logic - Memphis,"Every 12 (8) times this ship fires her Main Guns: Fires a special barrage. Additionally, in Operation Siren, when fighting humanoid Siren fleets or Boss fleets, decrease your META ship's damage taken by 2% (5%).",Memphis META,,,
Blue[133],Galvanizing Shield,Every 20s after the battle starts: deploys a shield that lasts for 6 (8)s and can block 6 shells on a randomly chosen ship in your Vanguard; if the shield is deployed on an Iron Blood ship: also increases that ship's FP by 5% (15%) for 8s and heals Weser for 1% (5%) HP.,Weser,,,
Blue[134],Ghost of Java Coast,When firing main gun: 20% chance to increase own Evasion by 60% (100%) for 15s.,Houston,,,
Blue[135],Ghost of Java Coast+,When this ship fires her Main Guns: 20% chance to increase this ship's EVA by 60% (100%) for 15s. If this effect does not activate 4 times: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). (Replaces Ghost of Java Coast),Houston,,Needs Augment,
Blue[136],Ghost Ship of the Deep,"When the battle starts: increases this ship's FP by 1% (10%) and restores 25% of her max HP. When this ship's Evasion Rate increases as a result of her skills activating: restores 1% (5%) of this ship's max HP. Once per battle, 5s after this ship's HP falls below 40% as a result of DMG taken, or 60s after she has entered the battle: summons a Ghost Ship which copies some of this ship's stats, then this ship leaves the battle. The Ghost Ship lasts for 5s, does not attack, and the percentages of stats it copies increases based on the skill's level.",Mary Celeste,,,
Blue[137],Girls' Support,"When firing Anti-Air guns: 30% chance to increase own Anti-Air stat by 5% (25%) for 5s. Once per battle, if sortied with Li'l Sandy or Clevelad, and their Health falls under 40%: increases own Firepower and Accuracy by 5% (25%) for 15s.",Lena,,,
Blue[138],Goddess of the Sea,"When own Health falls below 20%, recovers 15% (25%) of max Health and increases own Reload by 30% until the end of the battle. Can only occur once per battle.",Neptune,,,
Blue[139],Good Girl at Heart,"At the start of the battle, and when this ship launches an Airstrike: spawns a shield around the frontmost ship of your Vanguard (lasts 6s (8s), can block up to 6 enemy shots; the shield's duration is refreshed if its spawn conditions are met while it is still active). If this shield is destroyed rather than expiring: increases this ship's DMG dealt by 5% (15%) until her next Airstrike.",Elbe,,,
Blue[140],Gourmet Delivery!,1s after this ship fires her torpedoes: fires another wave of torpedoes (the torpedoes fired are the same as this ship's equipped torpedoes). Increases this ship's SPD and EVA by 5% (15%) and decreases her DMG taken by 15% (30%).,Hu Pen,,,
Blue[141],Grid Fixer Beam,"40s after the battle starts: fires a Lv.1 (Lv.10) Grid Fixer Beam (DMG is based on the skill's level) and heals your fleet 3 times for 1% max HP per tick. Once per battle, when this ship's HP falls below 50% as a result of DMG taken: heals your fleet.",Rikka Takarada,,,
Blue[142],Guard Shift,While this ship is afloat: decreases this ship's and your Main Fleet's DMG taken by 1% (5%); when a ship in your Vanguard falls below 30% HP as a result of DMG taken: restores 3.5% (8%) of that ship's HP (this HP-restoring effect can only activate up to 2 times per battle).,Hatakaze META,,,
Blue[143],Guardian Faerie,"Increases your Main Fleet's maximum Detection Gauge value by 10.
As long as this ship is afloat:Decreases your Main Fleet's Burn DMG taken by 5% (15%);
When a ship in your Vanguard recovers HP, 50% of any excess HP recovered beyond the maximum is converted into a barrier that can negate DMG equal to that amount, lasting up to 5s;
While this barrier is active, the barrier's recipient deals 1% (5%) increased DMG.",Albion,,,
Blue[144],Guardian of the Deep,"Decreases this ship's DMG taken by 15% (30%) and increases her FP by 10% (20%).When this ship enters the battle: restores 20% (40%) of this ship's max HP.
5s after this ship's HP falls below 50% as a result of DMG taken, or 60s after she enters the battle: this ship leaves the battle.
(In Operation Siren the Tolls of War debuff does not affect when this ship leaves the battle)",Royal Fortune,,,
Blue[145],Guardian Piscis,Allied SS and SSV take 10% (15%) reduced damage and heal for 3.5% (8%) of their max HP when retreating from battle.,Cavalla,,,
Blue[146],Guardian's Pledge,"When a ship in your Vanguard takes DMG: deploys 2 rotating shields (last 10s; can block up to 6 enemy shells; 30s cooldown between activations) around the ship in the frontmost position of your Vanguard. When the battle starts, if this ship has Royal Navy gear equipped: increases this ship's AA by 5% (15%).",Renown META,,,
Blue[147],Guarding Shield,"Every 30s, spawns 2 rotating shields; each shield can block 10 bullets. Shields last for 5s (15s).",Admiral Hipper,,,
Blue[148],Hang in There!,"When the battle starts, and every 20s: increases this ship's and your frontmost Vanguard ship's FP and ACC by 1% (10%) for 10s (effect does not stack if this ship is the frontmost ship). If this ship has Cargo equipped: decreases this ship's DMG taken by 5% (15%), but decreases her SPD by 1.",Princess Hime,,,
Blue[149],Hang in There!+,"When the battle starts, and every 20s: increases this ship's and your frontmost Vanguard ship's FP and ACC by 1% (10%) for 10s (if the recipient is an SSSS collab character, instead increases FP and ACC by 4.5% (12%); effect does not stack if this ship is the frontmost ship). If this ship has Cargo equipped: decreases this ship's DMG taken by 5% (15%), but decreases her SPD by 1. (Replaces Hang in There!)",Princess Hime,,Needs Augment,
Blue[150],Healing Augury,As long as this ship is afloat: decreases your Main Fleet's DMG taken by 1% (5%). At the start of the battle: tells a fortune and receives one of the following effects: 1) Increases this ship's EVA by 4.5% (12%); 2) Increases this ship's Accuracy by 4.5% (12%); 3) Increases this ship's FP by 4.5% (12%); 4) Heals this ship for 5% (15%) HP.,Azusa Miura,,,
Blue[151],Heavily Armored,Decreases the DMG this ship takes from enemy Airstrikes and HE ammo by 5% (20%).,Taihou,,,
Blue[152],Heinrich's Hunch Punch,"Every 20s after the battle starts: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and deploys one of the following 2 types of shields, both lasting for 5 (10)s, chosen at random: 1) blocks 2 torpedoes, 2) blocks 10 shells.",Prinz Heinrich,,,
Blue[153],Hide and Seek,When this ship fires her Torpedoes: deploys a smokescreen and a barrier. Smokescreen lasts 5s and increases Evasion Rate by 20% (40%) for all your ships in it (does not stack with other smokescreen skills). The barrier lasts 5s and can absorb DMG up to 1.5% (6%) of this ship's max HP. If this barrier is destroyed before it expires: this ship gains 100% Evasion Rate for 2s.,Anchorage,,,
Blue[154],Hiranuma's Protection,"When the battle starts: deploys a barrier (lasts 20s) that can negate up to 5% (10%) of this ship's max HP in DMG. For the first 30s of battle, when this ship fires her Main Guns: fires an additional Lv.1 (Lv.10) supporting barrage from battleship Hiranuma (DMG is based on the skill's level). While this ship is afloat: decreases your CLs' DMG taken by 4.5% (12%).",Natori,,,
Blue[155],Holy Prayer,"10s after the battle starts and every 20s after that, give each vanguard ship an HP barrier. Each barrier can block up to 1.5% (6%) of Jeanne's maximum HP, and lasts up to 8s.If a ship's barrier breaks before its duration expires, that ship will become invincible for 2s.
If a ship's barrier expires without breaking, heal that ship for 70 hitpoints.",Jeanne d'Arc,,,
Blue[156],Holy Trail,"Increases this ship's AA and EVA by 5% (15%). When the battle starts, if this ship is in the frontmost position of your Vanguard and there are other ships afloat in your Vanguard: adds a Light Element to the ship in the rearmost position of your Vanguard whenever an Item attack hits an enemy; if this ship is NOT in the frontmost position: adds a Light Element to the ship in the frontmost position whenever an Item attack hits an enemy. A ship with a Light Element recovers 5% of her max HP. This skill has a 12s cooldown between activations.",Kala Ideas,,,
Blue[157],Hundred Honey,When this ship launches an Airstrike: 30% (60%) chance to heal the ship with the lowest HP for 2% (10%) of her max Health.,Fumiruiru,,,
Blue[158],I Will Not Yield!,"Increases this ship's EVA by 5% (15%). When this ship takes DMG that would sink her, she becomes unsinkable for 2.5s and randomly gains one of the following buffs:Increases this ship's FP by 1% (10%)
Increases this ship's TRP by 10% (20%)
Increases this ship's ACC by 5% (15%)
Increases this ship's RLD by 10% (20%)
Once per battle, when a ship in your Vanguard (other than this ship) falls below 30% max HP as a result of DMG taken: this ship gains one of the above buffs and restores 3.5% (8%) max HP to that ship (restores an additional 5% if the ship is a Le Fantasque class). When this ship gains one of the above buffs: restores 3.5% (8%) of this ship's max HP, but if she gets 2 stacks of the same buff, she sinks after 2.5s.",L'Indomptable,,,
Blue[159],I'll Give You A Head Start~,"Increase this ship's SPD by 1 (7). At the start of the battle,If there is another DD in your vanguard, increase this ship's speed by an additional 1 (7) and increase her AA and EVA by 10.0% (20.0%).
If this ship is the only DD in your vanguard, increase this ship's RLD by 10.0% (20.0%) and decrease her damage taken by 1.0% (5.0%).",Le Terrible,,,
Blue[160],I'll Protect the Vanguard!,At the start of the battle: deploys a smokescreen and fires a special barrage; the smokescreen has a 15% (30%) chance to proc again every 15s after. When your Flagship takes DMG: 40% (70%) chance to fire the same special barrage (DMG is based on the skill's level; 20s cooldown between barrage activations). Smokescreen lasts 5s and increases Evasion Rate by 20% (40%) for all your ships in it. Does not stack with other smokescreen skills.,Z28,,,
Blue[161],Icebreaker,"Once per battle, when this ship's HP falls below 30%: decreases this ship's DMG taken by 5% (15%) and decreases your DDs' DMG taken by 5% (10%) until the end of the battle.",Gangut,,,
Blue[162],Il Milione,"If there is at least 1 other Sardegna Empire ship in your fleet: decreases this ship's DMG taken by 6% (20%).At the start of the battle, if the frontmost ship in your Vanguard is a Sardegna Empire ship: increases this ship's Main Gun efficiency by 1% (10%) and AA Gun efficiency by 50%; otherwise, spawns 2 shields around that ship that can block 3 enemy torpedoes.",Marco Polo,,,
Blue[163],Il Milione+,"If there is at least 1 other ship in the Main Fleet: decreases this ship's DMG taken by 6% (20%), and increases her Main Gun Efficiency by 5% (15%) and AA gun efficiency by 50%.At the start of the battle, spawns 2 shields around the frontmost ship of your Vanguard that can block 3 enemy torpedoes each.Improves the barrage fired by this ship's ""Legendary Voyage"" skill; if the ship is sortied as the Flagship, increase the barrage's activation chance by 10%.If this ship is NOT sortied as the Flagship, increase the amount of max HP healed by ""Legendary Voyage"" to 8%.",Marco Polo,,,Needs Fate Sim 5
Blue[164],Imperturbable Heart,"When the battle starts: increases this ship's ASW by 5% (15%) and grants this ship a special Lv.1 (Lv.10) ASW weapon (DMG is based on the skill's level). Every 15s: performs a sonar scan that renders enemy SSs detected for 8s. When sortied with an Akizuki-class DD: increases this ship's EVA by 5% (15%). Once per battle, when a ship in your Vanguard falls below 30% HP as a result of DMG taken: that ship evades all attacks for 2s and gains a shield that can block up to 1.5% (6%) of Wakatsuki's max HP in DMG.",Wakatsuki,,,
Blue[165],In Arduis Intrepida,"Increases this ship's EVA by 4% (10%) and increases your Zara-class ships' DMG dealt by 6%. Once per battle, when this ship's HP falls below 90% as a result of DMG taken: increases this ship's Evasion Rate by 4% and increases your Sardegna Empire Vanguard ships' ACC by 4% (10%).",Gorizia,,,
Blue[166],Information Addiction,"Increase this ship's damage against Light Armor by 5% (15%).When this ship is sortied with Helena or Lena, decrease this ship's damage taken by 8% (18%).
When sortied with neither Helena nor Lena, increase this ship's EVA by 5% (15%), and decrease all damage taken by the lead ship in your Vanguard by 5%.",Helena META,,,
Blue[167],Ingenious Tactician,"As long as this ship's HP is above 60%, increase this ship's FP by 10% (20%), and decrease the duration of burns on self by 3s. Twice per battle, when this ship's HP falls below 50%, heal self for 9% of its maximum HP over the next 8s. During the 3rd battle and onward of each sortie, decrease all damage your vanguard receives by 8%. (In Operation Siren, this counter will reset when moving between sectors.)",Sovetskaya Belorussiya,,,
Blue[168],Into Thin Air,When this ship launches an airstrike: decreases this ship's DMG taken by 15.0% for 8s and decreases her Detection Gauge by 1 every second for 8s. 8s after this effect activates: 70.0% chance to launch a Lv.10 special airstrike (DMG is based on the skill's level).,Princeton META,,,
Blue[169],Iori Defense!,At the start of the battle: randomly chooses 1 other ship in your fleet and decreases her DMG taken by 1% (10%) for 30s. Once this effect wears off: heals that ship for 1% (10%) HP.,Iori Minase,,,
Blue[170],Iron Blood Wings,"Reduces damage received by all Iron Blood ships in the fleet by 5% (15%). For each Iron Blood ship in the same fleet as this ship, increases this ship's AVI by 1% (5%), up to a maximum of three stacks.",Graf Zeppelin,,,
Blue[171],Iron Embers,"Increases TRP and AA by 10%; At the start of the battle, if there are other Iron Blood or META ships in the same fleet as this ship: this ship takes 5% less DMG and gains 4.5% (12%) FP; If this condition is not met: 15s after the battle starts, instead generates a shield for the front-most ship of the Vanguard Fleet that can block up to 10 shots.",Scharnhorst META,,,
Blue[172],Javelin Raid,When this ship fires its Main Guns: 5% chance to increase this ship's EVA by 30% (60%) for 8s.,Javelin,,,
Blue[173],Javelin Raid+,"Every 5s: fires a Lv.1 (Lv.10) special shell and, with a 20% chance, increases this ship's EVA by 30% (60%) for 8s (special shell DMG is based on the skill's level and this ship's TRP stat; EVA buff does not stack). Every 4th special shell is improved. If the special shell deals DMG to an enemy: increases their DMG taken from Javelin by 1% (10%).
(Replaces Javelin Raid)",Javelin,,Needs Augment,
Blue[174],Just a Scratch,"Reduces the AP DMG this ship takes by 10% (20%) and the Torp DMG taken by the frontmost ship in your Vanguard by 3.5% (8%). Once per battle, when this ship falls under 30% HP as a result of DMG taken: creates a shield, and restores 1% (3%) of max HP every 3s for the next 10s. The shield blocks up to 5 torpedoes and lasts for up to 10s.",Duca degli Abruzzi,,,
Blue[175],Knock It Off...!,"Decrease AP damage this ship receives by 10% (20%).
Whenever this ship takes damage, 15.0% chance to generate 2 shields; each shield can block up to 2 torpedoes and lasts up to 10 seconds (20 second cooldown on this effect).
When this ship is reduced below 30% of her max HP in battle, restore 1% (10%) of her max HP to herself (this may only activate once per battle).",Giuseppe Garibaldi,,,
Blue[176],Ladies' Tea Time,"After battle begins, recovers HP of entire fleet equal to 1% (3.5%) of Little Bel's max HP.",Little Bel,,,
Blue[177],Lady Lou,"When the battle starts, and the first time each battle when this ship's HP falls below 50% as a result of DMG taken: deploys a barrier that can negate up to 3.5% (8%) of this ship's max HP in DMG (only 1 barrier can be active at a time). While this ship is afloat: decreases the DMG taken of your Northampton-class ships, CVs, and CVLs by 4% (10%).",Louisville,,,
Blue[178],Laid-Back Defending,Reduces the AP DMG this ship takes by 5% (15%). Every 20s: 30% (60%) chance to fire a special barrage (DMG is based on skill's level).,Murmansk,,,
Blue[179],Light Snacktime,"Every 20s: Launches a Lv.1 (Lv.10) Albacore airstrike (DMG is based on the skill's level). If this skill activates while this ship is at 90% HP or above, every ship in your fleet is healed for 1% of their respective max HP, otherwise if this ship is below 90% HP, this ship recovers 1.5% (5%) of its max HP. ""It's time for snacks!""",Little Formidable,,,
Blue[180],Lindwurm - Protector's Oculus,"When the battle starts, if this ship is your Flagship: decreases this ship's DMG taken by 5% (15%); if NOT your Flagship, decreases DMG taken by the ship above your Flagship by 3.5% (8%). When this ship fires her Main Guns: 50% (80%) chance to fire a special barrage (DMG is based on the skill's level).",Prinz Rupprecht,,,
Blue[181],Logistics Buddy,"When this ship has Cargo equipped: decreases the time this ship Burns by 3s and decreases your Flagship's Burn DMG taken by 5% (15%), but also decreases this ship's Speed by 3.",Ritsuko Akizuki,,,
Blue[182],Logistics Repair,Every 35s: heals all your ships for 1% (3%) of Akashi's max HP.,Akashi,,,
Blue[183],Lone Wolf of the Snowstorm,"When the battle starts, if this ship is the only ship in your Vanguard: increases this ship's FP, TRP, and ACC by 5% (15%) and decreases her DMG taken by 15% (25%); if there are other ships in your Vanguard, every time this ship sinks an enemy: increases this ship's FP, TRP, and ACC by 5% (15%) for 12s (can only activate once a second; effect does not stack; repeat activations only refresh the buff's duration).",Kursk,,,
Blue[184],Lookin' Out For My Sidekicks~♪,"Every 20s: performs a sonar scan, revealing enemy SSs for 5.0 (10.0)s and deploys a shield (lasts 10s).When this skill activates: decreases your Vanguard's torpedo DMG taken by 10% for 5.0 (10.0)s.",Hero,,,
Blue[185],Lookout's Support,"Once per battle, when any other ship in your Vanguard falls below 20% max HP as a result of DMG taken: decreases that ship's DMG taken by 20% (50%) for 8s.
When any other ship in your fleet sinks: restores 1% (10%) of this ship's max HP.",Emanuele Pessagno,,,
Blue[186],Lucky Jervis,"Decreases this ship's DMG taken from aircraft by 1% (10%). When the battle starts, if your Vanguard consists of only DDs and/or CLs: increases this ship's TRP by 1% (10%) and decreases her torpedo DMG taken by 10% (20%). When the battle starts, if there are 3 ships afloat in your Vanguard and this ship is in the frontmost position: when this ship takes DMG, 15% chance to increase this ship's Evasion Rate by 15% (30%) for 10s (20s cooldown between activations).",Jervis,,,
Blue[187],Lucky(?) Ship,"Every 20s, gain one of three random effect for 5s (10s):30% - Evasion: Increases Evasion by 30%
30% - Critical: Increases critical chance by 20% and critical damage by 50%
40% - Sunder: Increases damage taken by 20%",Nowaki,,,
Blue[188],Lyrical Dedication,"At the start of the battle, if your Vanguard is comprised of only this ship: fires a Lv.1 (Lv.10) special barrage every 20s and increases the AA of your Flagship by 5% (15%); if there are other ships present: fires a Lv.1 (Lv.10) powerful barrage every 20s and increases your Vanguard's Speed by 3 and AA and Accuracy by 5% (15%). Barrage DMG is based on the skill's level.",Dido µ,,,
Blue[189],Martyr,"When sunk, all other members in the fleet recovers 15% (25%) of their max Health.",Juneau,,,
Blue[190],Martyr+,"Once when the battle starts, and with a 40% (70%) chance when this ship takes DMG: fires a Lv.1 (Lv.10) special barrage that restores 1% max HP to each ship in your Vanguard (DMG is based on the skill's level; 18s cooldown between activations). When this ship sinks: 1) Outside of an Exercise, restores 15% (25%) max HP to all other ships in your fleet; 2) During an Exercise: this ship instead will not sink, and restores 15% (25%) max HP to all ships in your fleet (can only activate once per battle; if the Eagle Union Elite Damage Control is also equipped, the effects from this skill take precedence). (Replaces Martyr)",Juneau,Needs Retrofit,,
Blue[191],Marvels of History - Yorck,"Decreases this ship's torpedo DMG taken by 5% (15%). Every 20s, deploys a shield (can block up to 3 enemy torpedoes, lasts 20s).",Yorck,,,
Blue[192],Memory Mining,"Increases this ship's FP and AA by 5%. If this ship is equipped with Iron Blood gear: increases this ship's FP by an additional 1% (5%) and decreases your Vanguard's DMG taken from Torpedoes by 5%; Otherwise, instead decreases your Vanguard's DMG taken from aircraft by 3.5% (8%).",Gneisenau META,,,
Blue[193],Mercury's Talaria,"This ship starts the battle with 1 (2) Airstrike(s) preloaded, but the loading time of its Airstrikes is increased by 90%. Additionally, when this ship launches an Airstrike: heals all ships in your Vanguard for 1.5% (7%) and your Main Fleet for 1% (3.5%) of their respective max HP.",Perseus,,,
Blue[194],Miracle Wind,"If Tanikaze is the only alive ship left of the Escort Fleet, increases own Evasion by 4% (10%) and reduce damage taken from airstrike by 30% (50%).",Tanikaze,,,
Blue[195],Miracle Within The Flames,"Decreases Burn damage taken by self by 5% (15%) and Burn duration by 3s. Once per battle, if Health is below 25%, upon taking damage: increases own Evasion Rate by 0.001% (0.003%) of its current valueIngame incorrectly states 10% (30%)

 for 10s.",Mullany,,,
Blue[196],Mizuho's Intuition,Every 20s: 30% (70%) chance to increase own Evasion by 10% (20%) and Accuracy by 20% (50%) for 12s.,Azuma,,,
Blue[197],Mizuho's Intuition+,"Every 20s: 50% (100%) chance to increase own Evasion by 15% (25%) and Accuracy by 20% (50%), and decreases this ship's torpedo DMG taken by 5% (15%) for 12s.
(Replaces ""Mizuho's Intuition"" at Fate Simulation III)",Azuma,,,Needs Fate Sim 5
Blue[198],Mobility Mastery,Reduces this ship's damage taken from enemy DD Guns and Torpedoes by 5% (10%). Every 20s: increases this ship's SPD by 5 and FP by 5% (20%) for 10s.,Enterprise (Royal Navy),,,
Blue[199],Mobility Mastery,Reduces this ship's damage taken from enemy DD Guns and Torpedoes by 5% (10%). Every 20s: increases this ship's SPD by 5 and FP by 5% (20%) for 10s.,Gromky,,,
Blue[200],Mobility Mastery,Reduces this ship's damage taken from enemy DD Guns and Torpedoes by 5% (10%). Every 20s: increases this ship's SPD by 5 and FP by 5% (20%) for 10s.,Minsk,,,
Blue[201],Mobility Mastery,Reduces this ship's damage taken from enemy DD Guns and Torpedoes by 5% (10%). Every 20s: increases this ship's SPD by 5 and FP by 5% (20%) for 10s.,Stremitelny,,,
Blue[202],Moment of Slackery,"At the start of the battle: increases this ship's FP by 10% (20%), and by another 3% whenever this ship sinks an enemy (can be stacked up to 3 times; resets between battles). Decreases this ship's DMG taken by 5% and, every 25s: heals all DDs in the same fleet for 1% (3%) of their max HP.",Le Malin µ,,,
Blue[203],Night of the Iron Bottom Sound,When Health of South Dakota falls under 30%: increases own damage dealt by 5% (20%) and absorbs 30% damage taken by South Dakota (damage taken through South Dakota's skill 'The Strongest Shield' will NOT be transferred). South Dakota also avoids all lethal damage for 5s. Can only occur once per battle.,Washington,,,
Blue[204],No More Tears,"During battle, when a surface ship in your fleet recovers more than 5% of her max HP in one activation: restores 1% (5%) of this ship's max HP and fires a Lv. 1 (Lv.10) special barrage (DMG is based on the skill's level; 12s cooldown between activations). Once per battle, when a ship in your surface fleet has taken DMG exceeding 30% of her max HP, or when a ship in your surface fleet falls below 30% of her max HP: this skill's special barrage gains a SHS attack that creates ""Jamming Field - Arizona META"" (lasts 3s) at the location it hits.",Arizona META,,,
Blue[205],No-Fly Zone!,When an enemy aircraft is shot down within the fleet's AA range: increases own Firepower and Anti-Air by 5% (15%) for 8s (does not stack). If fleet has shot down 15 or more enemy aircraft during the battle: increases own Firepower by 5% (15%) and Reload by 10% (20%) for the rest of the battle.,Seattle,,,
Blue[206],No-Fly Zone!+,"When an enemy aircraft is shot down within your fleet's Anti-Air Gun range: increases this ship's FP and AA by 5% (15%) for 8s (does not stack); if your Airspace Control of the map is at Parity or higher: this buff is immediately applied at the start of the battle and lasts until the end. Additionally, when your fleet has shot down 15 or more aircraft in one battle: increases this ship's FP and RLD by 10% (20%) until the end of the battle.
(Replaces ""No-Fly Zone!"")",Seattle,,,Needs Fate Sim 5
Blue[207],Nola Finale,"Once per battle, when this ship's HP falls below 30.0% as a result of DMG taken: fires a Lv. 1 (Lv. 10) special barrage (DMG is based on the skill's level) & deploys a barrier that can absorb DMG up to 3.5% (8%) of this ship's max HP and lasts up to 8s. If this barrier is destroyed: heals this ship for 1.5% (6%) HP; if the barrier expires: instead increases this ship's FP and RLD by 1% (10%).",New Orleans,,,
Blue[208],Noshiro's Hoarfrost,While this ship is afloat: increases this ship's Evasion Rate by 5% (15%) and decreases the torpedo DMG your Vanguard takes by 5% (20%).,Noshiro,,,
Blue[209],Ol' Reliable,"Every 20s: for 10s, increases this ship's EVA, AA, and TRP by 5% (15%) and decreases your Vanguard's DMG taken by 4% (10%).",Asanagi,,,
Blue[210],On-Air Broadcast Assistance,"Every 15s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).When the battle starts, if the ship above your Flagship is a BB, BC, or BBV, when that ship fires her Main Guns: scans 1 enemy and inflicts Armor Break to them.
For the first 5 battles fought by a fleet this ship is NOT in, while this ship is afloat, increases that fleet's Eagle Union ships' AA and ACC by 1% (10%). Additionally, when an enemy comes within 65 units of your Flagship: fires a Lv.1 (Lv.10) special supporting barrage (DMG is based on the skill's level; 5s cooldown between activations; can only activate up to 5 times per battle).",Guam,,,
Blue[211],One for the Team,"At the start of the battle, if this ship is in the frontmost position of your Vanguard: decreases this ship's DMG taken by 5% (20%) for 30s; If not in this position, increases this ship's AA by 15% (25%) until the end of the battle.",Bremerton,,,
Blue[212],Operation Rainbow,When taking damage: Vanguard Fleet has 15% chance to evade all incoming attacks for 5s (10s) (Has a 20s cooldown. Skill starts on cooldown.),Eldridge,,,
Blue[213],Pandora's Box,"Every 30s, spawns 2 rotating shields for 5s (15s) that block up to 8 shots. When broken, explodes and deals a small amount of damage to nearby enemies.",Indianapolis,,,
Blue[214],Paparazza's Retreat,"Every 20s after the battle starts: increases this ship's EVA by 5% (15%) for 5s.
Once per battle, when this ship or a Sardegna Empire ship in your Vanguard falls below 30% max HP as a result of DMG taken: deploys a smokescreen (lasts 5s) that increases Evasion Rate by 20% (40%) for all your ships in it (does not stack with other smokescreen skills).",Alfredo Oriani,,,
Blue[215],Paradoxical Charisma,"When the battle starts: increases this ship's RLD and ACC by 3.5% (8%) for each META ship in your fleet (can be stacked up to 3 times). Decreases all your other META ships' DMG taken by 10%. Once per battle, when this ship's HP falls below 50% as a result of DMG taken: increases this ship's Secondary Gun efficiency by 20% (50%) until the battle ends.",Queen Elizabeth META,,,
Blue[216],Passionate Tempo,When an enemy aircraft is shot down within your fleet's Anti-Air Gun range: increases this ship's AA by 3.5% (8%) for 8s (can be stacked up to 4 times).,Cleveland µ,,,
Blue[217],Pathfinder's Shroud,"Every 10s: fires a special barrage (DMG is based on the skill's level) and becomes Shrouded for 5s (while Shrouded, this ship takes 1% (10%) less DMG; upon becoming Shrouded for the 3rd time, she also restores 4% (10%) of her max HP). Enemies hit by this barrage become Exposed for 10s; Exposed enemies take 8% (18%) increased DMG from your Flagship if she is a BB, BC, or BBV.",Plymouth,,,
Blue[218],Pepperpot,"Once per battle, when this ship's HP falls below 30%: decreases its DMG taken by 50% for 5s, then restores 5% (15%) of its max HP.",Penelope,,,
Blue[219],Pilotfish,"Increases this ship's EVA and ACC by 5% (15%). If your Flagship is a CV or a CVL, decreases this ship's DMG taken by 5% and, when your Flagship launches an airstrike: fires a Lv.1 (Lv.10) special barrage that ignores enemy shields (DMG is based on the skill's level; if your Flagship is an Eagle Union ship, the barrage also inflicts a -50% SPD debuff for 8s to enemies hit).",Northampton II,,,
Blue[220],Practical Teaching,"For 80s after battle starts, increases damage dealt by self by 5% (15%), and reduces damage taken by self by 3.5% (8%) and by other Destroyers in the same fleet by 4.5% (12%).",Amazon,Needs Retrofit,,
Blue[221],Premature Gift,"Decreases the loading time of this ship's 1st wave of torpedoes by 30% (70%), but decreases the DMG dealt by her next wave by 70% (30%).
When this ship takes DMG from a torpedo: 75% chance to restore 1% of this ship's max HP once every second for 8s (this effect can only activate once per battle; this HP recovery effect will be interrupted if this ship's ""Multitasking Maid"" skill activates during it).",Manchester,,,
Blue[222],Priestess of the Sacred Mountain,"Every 20s during battle, reduces main fleet ignition damage by 30% (60%) for 8s.",Hiei-chan,,,
Blue[223],Princess of the Fairytale Kingdom,"Increases this ship's FP and EVA by 4% (10%). When this ship fires her torpedoes: 50% (80%) chance to restore 1.5% of this ship's max HP. When the battle starts, if there is another Sardegna Empire ship in your fleet: increases this skill's health restoring effect's activation chance by 20% and, 5s after it activates, increases this ship's EVA by 5% for 5s.",Attilio Regolo,,,
Blue[224],Protective Armor,Reduce gun-based damage from enemy destroyers and light cruisers by 5% (20%).,Astoria,,,
Blue[225],Protective Armor,Reduce gun-based damage from enemy destroyers and light cruisers by 5% (20%).,Quincy,,,
Blue[226],Protective Armor,Reduce gun-based damage from enemy destroyers and light cruisers by 5% (20%).,Vincennes,,,
Blue[227],Protective Blaze,"Once per battle, when the HP of any ship in your fleet falls below 50%: for 12s, increases this ship's AA by 5% (15%) and decreases the DMG taken by the ship whose HP fell below the threshold by 5% (15%).",Biloxi,,,
Blue[228],Protector of the New Moon,"While this ship is afloat: increases the FP, EVA, and ASW of your DDs by 5% (15%). If the fleet this ship is in contains 3 (or more) Sakura Empire ships: decreases this ship's DMG taken from Main Guns and Aircraft by 10% (20%) and increases AVI and Accuracy by 5% (15%) for all your Sakura Empire CVs and CVLsIn-game only mentions CVs, but IJN CVLs are also affected by this buff

.",Shinano,,,
Blue[229],Pulse of Life,"Every 10s, 5% (25%) chance to heal Rurutie for 2% of her max Health. The skill can be activated for maximum 6 times each battle.",Rurutie,,,
Blue[230],Ramming Prohibited,Decreases damage Vanguard Fleet takes from ramming by 15% (30%).,Arashio,,,
Blue[231],Red Phoenix,"When Health falls under 20%, heals 15% (25%) of max Health and increase own Firepower by 30% for 15s. Can only occur once per battle.",Phoenix,,,
